title,album,singer,id,date,populairty,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
Used to the Darkness,,,6fLKwF2FLBtPNvtrVjYDVz,,1,256344,0.676,0.747,4,-4.639,0,0.0342,0.177,0,0.221,0.449,106.021,4,energetic
Suffocation Blues,,,2WRk6RxETSwdsg2dhtnXxc,,1,161054,0.282,0.843,11,-6.002,0,0.114,0.000839,3.02e-05,0.0699,0.418,175.798,4,energetic
No Good,,,0gnS1k4dyGPuD3TtHFaCD8,,1,235147,0.363,0.889,9,-6.722,1,0.172,0.0185,0.000661,0.391,0.589,108.279,4,energetic
DEVIL,,,2hEYslbdYWFSIA6JboUvnR,,1,207987,0.354,0.942,7,-3.245,1,0.237,0.00039,6.36e-06,0.431,0.242,119.992,4,energetic
Light the Fuse,,,0PolLOpygR0TWHkszVKOXz,,1,212856,0.368,0.887,4,-4.995,1,0.0439,5.67e-05,0.274,0.37,0.459,145.141,4,energetic
Richtung Norden,,,1OgRBv3J0mxawWAMKE1dOd,,1,243593,0.42,0.865,9,-5.502,0,0.0365,0.000583,0,0.141,0.341,148.013,4,energetic
Infra-Red,,,6x5deYIe42rgRbStECDjYQ,,1,230933,0.568,0.907,5,-4.641,0,0.0488,0.00115,0,0.0982,0.337,112.037,4,energetic
Scream it out loud,,,1BTZP3wYlQbjnq5L1QUGBc,,1,197280,0.642,0.927,6,-4.101,0,0.0858,0.00421,0.000367,0.0849,0.374,136.021,4,energetic
Passion,,,4WyDmwmeBdrGgJEQquZfz3,,1,201833,0.653,0.869,1,-4.622,1,0.0571,0.0611,0.119,0.187,0.796,137.974,4,energetic
The Devil You Know,,,5MEKqNAOlgt3sh5o0iq8EM,,1,242747,0.651,0.687,1,-7.371,1,0.0319,0.0041,0.611,0.122,0.374,107.992,4,energetic
Diamond Eyes (Boom-Lay Boom-Lay Boom),,,530i1B7HwJDC6zOQf0NWVo,,1,336113,0.516,0.884,2,-3.706,0,0.0448,0.000254,0.000347,0.0478,0.448,107.96,4,energetic
Lonely Boy,,,3dOAXUx7I1qnzWzxdnsyB8,,1,193653,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,4,energetic
Smells Like Teen Spirit,,,1f3yAtsJtY87CTmM8RLnxf,,1,301920,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,energetic
Last Resort,,,5W8YXBz9MTIDyrpYaCg2Ky,,1,199907,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,4,energetic
Basket Case,,,6L89mwZXSOwYl76YXfX13s,,1,181533,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,4,energetic
Seven Nation Army,,,3dPQuX8Gs42Y7b454ybpMR,,1,232107,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4,energetic
Jerk It Out,,,1bx7OUl2UmAnA5oZkm9If7,,1,195667,0.58,0.981,8,-2.603,0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,4,energetic
Take Me Out,,,20I8RduZC2PWMWTDCZuuAN,,1,237027,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,4,energetic
Stone Cold Classic,,,6o6eCHsH5NsEfUrHvgFDxL,,1,195652,0.822,0.726,11,-4.974,1,0.182,0.000883,1.1e-05,0.0606,0.837,119.991,4,energetic
Can't Stop,,,3ZOEytgrvLwQaqXreDs2Jx,,1,269000,0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,4,energetic
Misery Business,,,3l9CW99AHtExIRV4hW2N5m,,1,211520,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,4,energetic
Tommy-Gun,,,5ZzXBY1Maj0HYRAImnA3Px,,1,153280,0.548,0.877,8,-4.131,1,0.0594,4.99e-05,0.477,0.0436,0.746,147.997,4,energetic
Underwear,,,1F6A2Z8LfIkFdqI2P7xUKR,,1,121720,0.599,0.962,10,-3.584,0,0.0719,0.000173,0.000804,0.232,0.857,100.028,4,energetic
Can't Go to Hell,,,7859pcBwSTJ8jerSu6lh9C,,1,208253,0.642,0.956,4,-2.282,0,0.0542,0.00222,0,0.278,0.66,119.991,4,energetic
Level,,,1AsNfUfuGmQGXbrjoPQl8j,,1,203147,0.488,0.811,6,-7.136,0,0.0455,0.00725,0,0.107,0.25,136.029,4,energetic
Why Still Bother,,,5v8NOFjQCxBxpCNlul11Mg,,1,189360,0.51,0.686,10,-3.437,0,0.105,0.000481,0,0.0781,0.822,161.977,4,energetic
Let Me Live / Let Me Die,,,481idAnpIOHEjR4YPsbA0y,,1,207142,0.51,0.759,9,-4.854,1,0.101,0.034,0,0.077,0.237,91.123,4,energetic
Dark Necessities,,,2oaK4JLVnmRGIO9ytBE1bt,,1,302000,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4,energetic
Rückenwind,,,042DSRky0bMnQALashm5Nc,,1,239147,0.538,0.752,9,-4.35,0,0.037,0.000712,0,0.353,0.531,138.017,4,energetic
Take A Look Around,,,2avKuMN2QXkaG9vvHa2JLt,,1,321040,0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,4,energetic
Sail,,,7ueP5u2qkdZbIPN2YA6LR0,,1,259093,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051,4,energetic
Sex on Fire,,,0ntQJM78wzOLVeCUAW7Y45,,1,203347,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,4,energetic
Song 2 - 2012 Remaster,,,1FTSo4v6BOZH9QxKc3MbVM,,1,121160,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,4,energetic
Lights Out,,,1060gzllf4b0UETAXisR5l,,1,236427,0.501,0.824,0,-7.25,1,0.0413,0.000127,0.000311,0.0922,0.57,89.972,4,energetic
Supermassive Black Hole,,,2zrIyIdqafYozfsgiMY0Ae,,1,209333,0.671,0.865,7,-5.735,1,0.0472,0.0435,0.00559,0.237,0.865,120.011,4,energetic
Let's Dance to Joy Division,,,7v9Ne4758aGFfFc5avh89h,,1,191293,0.397,0.839,4,-6.674,1,0.102,0.00125,0,0.576,0.764,116.947,4,energetic
Baby,,,1edoYv7eYCeTzzQqFjvsDu,,1,172600,0.575,0.932,7,-2.72,1,0.0376,1.61e-05,0.0188,0.0476,0.659,109.989,4,energetic
So What,,,65TFv7X6VW3lJC6kadjk8u,,1,176803,0.629,0.938,1,-4.516,1,0.0386,0.0135,0,0.0973,0.86,94.526,4,energetic
Fiction,,,4c5NmcWUEjkIalsXJUsNqw,,1,149048,0.558,0.836,4,-4.024,0,0.0446,0.000446,0,0.193,0.446,119.751,4,energetic
Blunt Force Trauma,,,6XWowiJQum4awhhJiGg7Gc,,1,174853,0.517,0.914,2,-3.471,1,0.0413,0.000124,0.0142,0.325,0.476,132.006,4,energetic
Bad Girlfriend,,,5ynWvN3bQymHVThxutO4hG,,1,205627,0.504,0.957,0,-2.657,1,0.0529,0.00298,0,0.187,0.676,135.013,4,energetic
Pushed Again,,,2z1oTtp1Pee6NyoOlVum0e,,1,230773,0.354,0.736,0,-4.222,1,0.0475,0.0204,0.000397,0.103,0.211,114.218,4,energetic
New Tattoo,,,6cXxbf1eyxNDkjbGEawVFV,,1,262613,0.467,0.947,5,-3.393,1,0.144,0.000365,0,0.212,0.763,157.987,4,energetic
Why Can't I Be You?,,,4yvLuzn3JWfasEnHFVBbdM,,1,193200,0.633,0.912,0,-7.31,0,0.0369,0.365,2.09e-05,0.0719,0.843,107.655,4,energetic
Bullet With Butterfly Wings - Remastered 2012,,,6GtX0jaNL8IjVQfrDBx81z,,1,258467,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,4,energetic
Electric Worry,,,7mQgJx5mfCuI6o8elrYCKg,,1,314747,0.377,0.813,0,-4.231,1,0.0448,0.0171,0.114,0.323,0.265,165.012,4,energetic
Megalovania,,,2IJWmSFNRb2Ci8LB3wNbQV,,1,194000,0.627,0.804,7,-6.196,1,0.0612,3.79e-05,0.85,0.0619,0.526,120.001,4,energetic
Red Right Hand,,,0R194013qdfjeFiap76Nzs,,1,259813,0.422,0.819,2,-7.698,1,0.051,0.000484,0.0412,0.185,0.598,139.784,4,energetic
Forget About It,,,7LHNVffwgV881YTVbOFZRn,,1,280103,0.277,0.72,6,-7.515,0,0.0567,0.0123,1.75e-05,0.62,0.576,147.669,4,energetic
Do Your Worst,,,11FvComd16zZX61DrlP3o1,,1,210851,0.391,0.8,2,-2.761,1,0.0523,0.00977,3.08e-06,0.329,0.398,83.81,4,energetic
Self Esteem,,,1FkoVC85Ds3mFoK0fVqEqP,,1,257827,0.488,0.862,0,-7.595,1,0.0476,0.0204,0,0.359,0.706,104.56,4,energetic
DOA,,,1QZFn6QUNHfCp8s06C91hw,,1,252107,0.462,0.913,2,-4.298,1,0.074,0.000189,0.00142,0.0671,0.72,145.522,4,energetic
Hate To Say I Told You So,,,20j7B6mL9gnNvG3ic6Vwh5,,1,200693,0.459,0.931,5,-5.024,1,0.0612,0.00126,0.00881,0.412,0.419,135.826,4,energetic
All My Life,,,6tsojOQ5wHaIjKqIryLZK6,,1,263440,0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719,4,energetic
Kids (Ain't All Right),,,6DTHkeVHU2CCB3601pJoHM,,1,149507,0.405,0.522,3,-7.066,0,0.105,0.00294,0,0.402,0.459,176.092,4,energetic
Sommerdiebe,,,41ZM2SdRn6KKqeHGjitBYD,,1,164307,0.626,0.901,2,-5.075,0,0.0935,0.0234,0,0.538,0.731,105.999,4,energetic
Best of You,,,5FZxsHWIvUsmSK1IAvm2pp,,1,255627,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,4,energetic
The Pretender,,,7x8dCjCr0x6x2lXKujYD34,,1,269373,0.433,0.959,9,-4.04,1,0.0431,0.000917,0,0.028,0.365,172.984,4,energetic
Anna-Leigh,,,1nqJzA1c3u54rgSdpwLrf7,,1,194853,0.568,0.946,6,-5.092,0,0.0512,0.00102,0.00428,0.294,0.615,109.94,4,energetic
Ratchet,,,1k5AiK2Gm2TaJtkkDeQnMi,,1,198018,0.744,0.736,0,-5.662,1,0.171,0.0081,0,0.0771,0.859,138.027,4,energetic
Alien,,,1x55eYF0ijBESbBCOtlqtx,,1,194907,0.566,0.872,2,-5.316,1,0.194,0.086,1.25e-06,0.121,0.371,96.003,4,energetic
Reckless Tongue,,,2JG9Gdo54L72gepntVPZQ4,,1,178795,0.532,0.892,11,-4.698,0,0.0711,0.00261,0.000564,0.228,0.808,85.99,4,energetic
I Sat by the Ocean,,,1D3YGmST01Ba0WRiT7THPG,,1,235587,0.516,0.78,8,-4.004,0,0.0364,0.00136,0.000715,0.11,0.899,116.794,4,energetic
Holiday,,,5vfjUAhefN7IjHbTvVCT4Z,,1,233027,0.538,0.884,8,-3.251,1,0.031,0.000138,0,0.466,0.736,146.511,4,energetic
Dani California,,,6vODhpvfWwdsO0i9MBWnEq,,1,282160,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,4,energetic
Down in the Past,,,2vx5Dc3Zxtd5yGDlh2pAAz,,1,238493,0.536,0.705,11,-4.241,0,0.0452,0.000456,5.48e-06,0.0858,0.454,106.301,4,energetic
When The Sun Goes Down,,,2zzLRQ78kKfPTx8FJQCdC2,,1,202133,0.348,0.875,11,-4.758,0,0.199,0.0341,0,0.117,0.407,169.152,4,energetic
Don't Stop Believin',,,77NNZQSqzLNqh2A9JhLRkg,,1,248907,0.491,0.802,4,-7.106,1,0.0392,0.25,0,0.387,0.472,119.25,4,energetic
Lithium,,,26D1PRJjD9Jj1JGRk88KVc,,1,257053,0.678,0.656,7,-6.41,1,0.0381,0.00174,0,0.0631,0.485,123.207,4,energetic
Fallen Leaves,,,3jUTjCISntIUFL8jnAjzgc,,1,199200,0.71,0.811,3,-4.079,1,0.0431,0.00105,2.08e-06,0.0677,0.914,123.048,4,energetic
The Bad Touch,,,5EYdTPdJD74r9EVZBztqGG,,1,260507,0.831,0.735,0,-6.254,0,0.0384,0.00397,0.0205,0.123,0.97,122.979,4,energetic
Megalomaniac,,,1rSo624QuuCteNxAzsU3SV,,1,294800,0.532,0.943,7,-4.549,0,0.0512,0.0056,0.000587,0.317,0.371,140.042,4,energetic
45 (A Matter Of Time),,,5oOphgtp0ZhMfYz3HpnMyU,,1,192039,0.503,0.897,6,-5.213,0,0.0756,9.82e-05,0.000472,0.0901,0.62,75.529,4,energetic
Cheap Perfume,,,0RLc0uoIsPFdIgwIEVxaXI,,1,188277,0.549,0.752,0,-5.933,1,0.0261,0.000264,2.28e-05,0.304,0.656,101.011,4,energetic
Bloodfeather,,,66Avcq6c51vcMGXLzHH5d7,,1,234093,0.547,0.792,9,-5.645,0,0.035,0.000383,0.000259,0.106,0.395,97.998,4,energetic
Psycho,,,383QXk8nb2YrARMUwDdjQS,,1,316718,0.555,0.883,2,-3.426,1,0.0341,0.00114,0.041,0.868,0.507,125.02,4,energetic
Plug in Baby,,,2UKARCqDrhkYDoVR4FN5Wi,,1,218000,0.408,0.965,2,-4.232,1,0.05,6.94e-06,0.000402,0.11,0.349,136.018,4,energetic
Footsteps,,,7IEpEB1hnFW67S2FTi8eyw,,1,262107,0.632,0.72,2,-8.4,0,0.0838,0.0143,1.57e-06,0.0696,0.749,91.965,4,energetic
Little Sister,,,1rzYrkxgRuLLJDqWdB32pK,,1,174027,0.361,0.962,1,-2.928,1,0.0659,0.0103,0.00103,0.294,0.927,161.292,4,energetic
Figure It Out,,,3MjrueDQKVr6xDDseZwhEd,,1,183602,0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,4,energetic
Paranoid,,,1jzDzZWeSDBg5fhNc3tczV,,1,168440,0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,4,energetic
Iron Man,,,0TI8TP4FitVPoEHPTySx48,,1,354774,0.332,0.769,9,-11.503,1,0.0765,0.00367,0.00413,0.0372,0.525,157.378,4,energetic
Children of the Grave,,,3ZuVfQriS93y6ofwbIf7lp,,1,314720,0.311,0.658,6,-13.529,1,0.0406,0.0706,0.104,0.093,0.353,151.813,4,energetic
Back In Black,,,08mG3Y1vljYA6bvDt4Wqkj,,1,255493,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4,energetic
Highway to Hell,,,2zYzyRzz6pRmhPzyfMEC8s,,1,208400,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4,energetic
Thunderstruck,,,57bgtoPSgt236HzfBOd8kj,,1,292880,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4,energetic
T.N.T.,,,7LRMbd3LEoV5wZJvXT1Lwb,,1,214667,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4,energetic
You Shook Me All Night Long,,,2SiXAy7TuUkycRVbbWDEpo,,1,210173,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,4,energetic
Dirty Deeds Done Dirt Cheap,,,2d4e45fmUnguxh6yqC7gNT,,1,231933,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,4,energetic
Shoot to Thrill,,,0C80GCp0mMuBzLf3EAXqxv,,1,317427,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,4,energetic
It's a Long Way to the Top (If You Wanna Rock 'N' Roll),,,7nemcVsXVFZF01iqpIIo2Y,,1,301227,0.456,0.863,3,-3.551,1,0.0894,0.133,0.0538,0.0553,0.532,135.962,4,energetic
Rock or Bust,,,2vyae4DvSU2gs8OMOGwXF2,,1,183053,0.572,0.825,8,-3.977,1,0.04,7.13e-05,0.000134,0.134,0.56,98.057,4,energetic
I Wanna Be Sedated - 2002 Remaster,,,6vvmYYUvGXtZLU8msxKvzF,,1,149467,0.597,0.96,11,-3.989,1,0.042,0.169,2.89e-05,0.105,0.937,163.017,4,energetic
Blitzkrieg Bop,,,22ea9e9wspXjaR7qfqfsdS,,1,133440,0.547,0.733,9,-6.558,1,0.0433,0.0103,0.131,0.117,0.962,176.198,4,energetic
Rockaway Beach - 2017 Remaster,,,2HZGsnMByx3V8KmNW6LqWF,,1,126453,0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,4,energetic
(I Can't Get No) Satisfaction - Mono Version,,,2PzU4IB8Dr6mxV3lHuaG34,,1,222813,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,4,energetic
Fox on the Run - Single Version,,,23QyZNbiKujRQjE4omMvRi,,1,201093,0.488,0.753,9,-6.971,1,0.0369,0.00638,0,0.0677,0.698,127.522,4,energetic
Barracuda,,,4KfSdst7rW39C0sfhArdrz,,1,261933,0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,4,energetic
White Riot - Remastered,,,0brrVj6VnvrG70SjRTnEJA,,1,116440,0.168,0.974,2,-4.862,1,0.0655,0.000598,0.783,0.295,0.609,205.278,4,energetic
Burn - Remastered 2004,,,1iW2ktyrQHNKZwFTvgP0Ta,,1,364933,0.387,0.94,7,-6.192,1,0.0376,0.0155,0.023,0.327,0.582,98.533,4,energetic
Bohemian Rhapsody - Remastered 2011,,,4u7EnebtmKWzUH433cf5Qv,,1,354320,0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,4,energetic
Lust For Life,,,21YxK0klhpfLW8budkJaMF,,1,313926,0.383,0.97,9,-5.638,1,0.0435,0.0276,0,0.0942,0.62,101.603,4,energetic
My Sharona,,,1HOMkjp0nHMaTnfAkslCQj,,1,295400,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,4,energetic
Black Betty,,,2ZOTtG7v1OrSNs6EINIGb4,,1,237893,0.465,0.865,11,-9.573,0,0.098,0.018,0.00135,0.0769,0.677,117.528,4,energetic
Hell Bent for Leather,,,3SfQsnBVAeOBC8JM8cr9VS,,1,160107,0.497,0.831,9,-7.412,1,0.124,0.00758,2.02e-05,0.11,0.287,96.404,4,energetic
God Save The Queen,,,2mHchPRtQWet3iIS3jANr1,,1,199453,0.304,0.901,9,-7.756,1,0.0602,0.00105,0.000376,0.158,0.541,147.199,4,energetic
The Ballroom Blitz,,,5zoNSfsRYFFWiNxidyb8zB,,1,241773,0.626,0.775,11,-10.343,0,0.0653,0.00222,0.00053,0.0448,0.847,108.74,4,energetic
Rock And Roll All Nite,,,6KTv0Z8BmVqM7DPxbGzpVC,,1,168840,0.654,0.929,1,-5.906,1,0.0998,0.0468,0,0.0539,0.902,144.774,4,energetic
Princess of the Night - 2009 Remastered Version,,,2QpP8SyXrumYR5BlcdJgTV,,1,242573,0.362,0.797,3,-8.824,0,0.0424,0.00328,2e-06,0.0668,0.753,107.249,4,energetic
We're Not Gonna Take It,,,1hlveB9M6ijHZRbzZ2teyh,,1,219667,0.502,0.924,4,-6.299,1,0.0503,0.0127,0,0.162,0.922,149.186,4,energetic
I Wanna Rock,,,70Z9t1qhytWtG4cCmmi7mU,,1,179760,0.504,0.911,2,-2.97,1,0.0738,0.00512,0.0123,0.355,0.671,106.244,4,energetic
Fight For Your Right,,,5NLuC70kZQv8q34QyQa1DP,,1,208653,0.503,0.858,8,-6.296,1,0.0657,0.00757,0.00234,0.0803,0.419,133.615,5,energetic
No Sleep Till Brooklyn,,,5qxChyzKLEyoPJ5qGrdurN,,1,246933,0.712,0.691,8,-8.157,1,0.128,0.122,0,0.0538,0.742,97.022,4,energetic
Girls,,,5h40ovzXu7rF7Giwb9oXYy,,1,132707,0.873,0.808,0,-6.729,0,0.0466,0.777,0,0.357,0.933,139.676,4,energetic
Don't Stop Me Now - Remastered 2011,,,5T8EDUDqKcs6OSOwEsfqG7,,1,209413,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,4,energetic
We Will Rock You - Remastered 2011,,,4pbJqGIASGPr0ZpGpnWkDn,,1,122067,0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,4,energetic
We Are The Champions - Remastered 2011,,,1lCRw5FEZ1gPDNPzy1K4zW,,1,179200,0.268,0.459,10,-6.94,1,0.0346,0.378,0,0.118,0.175,64.177,4,energetic
Immigrant Song - Remaster,,,78lgmZwycJ3nzsdgmPPGNx,,1,146250,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,4,energetic
Black Dog - Remaster,,,3qT4bUD1MaWpGrTwcvguhb,,1,295387,0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,4,energetic
Rock and Roll - Remaster,,,4PRGxHpCpF2yoOHYKQIEwD,,1,220561,0.317,0.887,9,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,4,energetic
Highway Star - Remastered 2012,,,3uMmllZo1AfoEnVT4ENCD3,,1,366136,0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,4,energetic
God Gave Me Everything,,,020X55mawvXGASoewg14Dj,,1,214200,0.579,0.838,9,-4.783,1,0.0273,0.000164,0.00682,0.0634,0.695,128.889,4,energetic
"Paint It, Black",,,63T7DJ1AFDD6Bn8VzG6JE8,,1,202267,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,4,energetic
Toys In The Attic,,,4pj8ElgSWmmy5LT9a7jb0s,,1,185133,0.219,0.928,11,-9.997,0,0.0697,0.001,2.43e-06,0.341,0.446,197.462,4,energetic
My Generation - Stereo Version,,,4u9f8hqstB7iITDJNzKhQx,,1,198707,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,4,energetic
Baba O'Riley - Remix,,,3iyzaYid5Kb4ToMvBC7hm6,,1,309200,0.402,0.583,5,-11.088,1,0.0395,0.383,0.0596,0.18,0.124,117.986,4,energetic
Holidays In The Sun,,,4e3TIXJcX3oQJnLup57I0r,,1,203080,0.283,0.971,7,-7.219,1,0.169,0.0841,1.84e-06,0.335,0.22,147.811,4,energetic
Bodies,,,4kU7cIlf4FDrWrs99AcaWS,,1,183373,0.175,0.978,9,-7.127,1,0.172,0.00718,0,0.341,0.214,157.404,4,energetic
No Feelings,,,5Pl46yccvPXXcIiXps3qHl,,1,170960,0.301,0.959,5,-7.209,1,0.152,0.0243,0,0.287,0.601,164.212,4,energetic
Got Me Under Pressure - 2008 Remaster,,,1jzZZsfzxsebFa6KpWXaAr,,1,243067,0.607,0.939,2,-4.95,1,0.0375,0.0166,0.0081,0.0941,0.764,157.957,4,energetic
I Fought the Law,,,7lSDCrF11sdTVfjbAQVZE8,,1,163240,0.526,0.9,2,-6.815,1,0.0545,0.00539,4.12e-05,0.14,0.883,151.279,4,energetic
I Was Made For Lovin' You,,,07q0QVgO56EorrSGHC48y3,,1,271240,0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,4,energetic
Rock And Roll All Nite,,,6KTv0Z8BmVqM7DPxbGzpVC,,1,168840,0.654,0.929,1,-5.906,1,0.0998,0.0468,0,0.0539,0.902,144.774,4,energetic
Break on Through (To the Other Side),,,6ToM0uwxtPKo9CMpbPGYvM,,1,145867,0.421,0.751,9,-9.584,1,0.0472,0.2,0,0.17,0.789,89.839,4,energetic
Fell In Love With a Girl,,,21Qsj3cMVCx2xF2EVVNbEu,,1,110093,0.356,0.982,4,-1.574,0,0.112,0.713,0.00145,0.941,0.299,95.754,4,energetic
Holiday in Cambodia,,,2OuNnwnNQyWrF47pthWxNb,,1,224867,0.133,0.927,7,-5.371,1,0.0741,0.00344,0.00044,0.0915,0.5,197.708,4,energetic
God’s Menu,,,0RzT9tBLcQhofW2TNiHP9B,,1,167922,0.689,0.771,5,-3.618,1,0.0548,0.00776,0,0.521,0.482,157.052,4,energetic
Back Door,,,7I0vl97TYZW86qYdgcD1qu,,1,189287,0.82,0.842,7,-3.853,1,0.272,0.157,0,0.112,0.653,107.952,4,energetic
MIROH,,,4WuKHgxdCJsaOBIh7yndty,,1,207617,0.563,0.979,9,-3.104,1,0.104,0.00911,0,0.249,0.503,126.063,4,energetic
Hellevator,,,6UDtY4939Z6p8gwuHhXb3g,,1,239133,0.506,0.829,7,-2.109,0,0.163,0.0119,0,0.258,0.353,78.183,4,energetic
Answer,,,3IdPtyJHB1WVPM4eCiCAKM,,1,219760,0.565,0.903,7,-1.918,1,0.0499,0.0746,0,0.359,0.54,97.968,4,energetic
WONDERLAND,,,6k67RdkVjTZj79c1cRz7IQ,,1,199013,0.572,0.964,4,-1.949,0,0.123,0.0503,0,0.372,0.519,129.979,4,energetic
Say My Name,,,2UP7KnRSvc4taXbjOoSX0f,,1,222024,0.634,0.9,6,-2.614,0,0.0583,0.212,0,0.317,0.623,152.968,4,energetic
"HALA HALA (Hearts Awakened, Live Alive)",,,4v2BLMhWtVvBnZwuoiKxja,,1,202098,0.572,0.778,9,-4.178,0,0.189,0.0153,0,0.188,0.294,159.904,4,energetic
Pirate King,,,5Jl2i6LR3Socm4TYqRzZw3,,1,195990,0.507,0.946,3,-3.845,0,0.124,0.0427,3.54e-06,0.344,0.494,173.004,4,energetic
INCEPTION,,,7zC6xvBPnIC92K06pMpstY,,1,210813,0.607,0.886,4,-3.77,0,0.0847,0.108,0,0.31,0.616,149.941,4,energetic
THANXX,,,0YXpDiXEQlRmVSAFcub7sE,,1,181147,0.604,0.961,4,-1.692,0,0.165,0.0395,0,0.242,0.645,164.847,4,energetic
9 and Three Quarters - Run Away,,,1rqb2FCXVn2HNL1afJEnTr,,1,211867,0.639,0.756,1,-4.42,1,0.0606,0.0055,0,0.13,0.531,128.931,4,energetic
Blue Hour,,,3ObPkJQAgjAhTwYvDhPrAW,,1,209105,0.71,0.82,3,-4.362,0,0.0836,0.00962,0,0.0871,0.746,112.005,4,energetic
CROWN,,,0EmYZZ8OqeALedVhijSjsg,,1,230707,0.623,0.8,5,-5.819,1,0.0424,0.0497,0,0.0619,0.58,110.979,4,energetic
FANTASIA,,,59lh6XYTsfhoXXTNU8TUrz,,1,186107,0.738,0.952,9,-1.95,1,0.0941,0.0221,0,0.231,0.544,125.963,4,energetic
I CAN'T STOP ME,,,37ZtpRBkHcaq6hHy0X98zn,,1,205493,0.657,0.88,10,-3.672,0,0.102,0.121,0,0.463,0.769,150.084,4,energetic
Not Shy,,,4ecVWqbtW6phQGpZMAyqIU,,1,177728,0.776,0.911,2,-3.08,0,0.131,0.155,2.59e-06,0.268,0.56,101.027,4,energetic
WANNABE,,,6tCssnvTUREcperDOUTqvA,,1,191242,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,4,energetic
Kick It,,,0yFq4GHDqLfeceyAs63B3W,,1,233013,0.681,0.847,7,-2.462,1,0.0869,0.0306,0,0.0808,0.507,167.031,4,energetic
Black Mamba,,,1t2qYCAjUAoGfeFeoBlK51,,1,174933,0.52,0.915,2,-2.862,1,0.103,0.0618,0.000946,0.0856,0.5,90.069,4,energetic
Love Shot,,,0yB4jrSwN0bFtFRDR5vyMj,,1,200306,0.689,0.678,5,-4.287,0,0.119,0.0702,0,0.0889,0.335,145.883,4,energetic
